loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
1816,1,Graduate,No,5100000,13800000,14,350,6200000,2200000,12600000,3600000,0
1817,5,NotGraduate,Yes,8000000,22500000,20,784,7600000,7300000,26000000,10800000,1
1818,4,Graduate,Yes,9200000,25400000,14,765,21200000,6600000,25100000,5600000,1
1819,4,NotGraduate,No,9800000,32200000,18,593,9500000,400000,34000000,14300000,1
1820,3,Graduate,Yes,7600000,30000000,10,344,19000000,13700000,27600000,11100000,0
1821,1,Graduate,No,5100000,11800000,12,314,14700000,7600000,12400000,4900000,0
1822,4,Graduate,Yes,1500000,3300000,16,382,200000,2400000,3200000,1100000,0
1823,2,NotGraduate,Yes,6200000,16500000,4,510,14100000,4700000,18200000,6300000,0
1824,2,Graduate,Yes,6300000,24600000,8,464,7700000,2200000,13000000,6900000,0
1825,1,Graduate,Yes,5500000,14900000,2,403,7400000,8900000,19700000,4100000,0
1826,3,NotGraduate,No,8100000,30400000,12,606,900000,1100000,31900000,11600000,1
1827,1,Graduate,No,6300000,22000000,20,646,9500000,7900000,13500000,5500000,1
1828,1,Graduate,No,1100000,3600000,20,495,1600000,1100000,3100000,500000,0
1829,3,NotGraduate,Yes,7200000,21600000,2,626,10600000,1600000,26900000,3700000,1
1830,1,NotGraduate,Yes,3000000,6000000,16,518,3800000,1700000,11600000,3900000,0
1831,5,Graduate,No,2700000,7600000,8,746,900000,2200000,7200000,3400000,1
1832,0,NotGraduate,No,5000000,16300000,12,737,2600000,3400000,11800000,4400000,1
1833,0,NotGraduate,No,8400000,22300000,14,371,8300000,3700000,22300000,9100000,0
1834,1,Graduate,No,7700000,27300000,8,509,10100000,2200000,20200000,10800000,0
1835,1,Graduate,No,4700000,14000000,2,411,4600000,5100000,10600000,3700000,0
1836,2,NotGraduate,No,4300000,11800000,20,701,11600000,4600000,14200000,3300000,1
1837,5,NotGraduate,No,2500000,8800000,10,769,3700000,1600000,8200000,2700000,1
1838,5,NotGraduate,Yes,4400000,12500000,6,740,8200000,2300000,9900000,5400000,1
1839,5,NotGraduate,No,5700000,11600000,4,892,10200000,6100000,19800000,7400000,1
1840,2,NotGraduate,No,5300000,13100000,14,417,4900000,6200000,18200000,6800000,0
1841,5,Graduate,No,4600000,14400000,6,785,6500000,6300000,14700000,6200000,1
1842,3,NotGraduate,No,400000,1100000,16,504,200000,400000,800000,400000,0
1843,0,NotGraduate,No,2100000,5900000,14,402,4400000,0,4800000,1000000,0
1844,2,Graduate,Yes,1200000,3500000,16,540,3100000,1800000,3500000,800000,0
1845,2,Graduate,Yes,8000000,28400000,10,607,11400000,3800000,29000000,11600000,1
1846,1,Graduate,Yes,5000000,19400000,10,410,11600000,6200000,11700000,4500000,0
1847,0,NotGraduate,No,8500000,17200000,12,624,6500000,8400000,18600000,5100000,1
1848,4,Graduate,No,4600000,16600000,16,805,4800000,8000000,11500000,2800000,1
1849,2,Graduate,No,4600000,16100000,18,709,7100000,9000000,13800000,5400000,1
1850,2,NotGraduate,Yes,8500000,30900000,14,511,23300000,4400000,21900000,5500000,0
1851,1,Graduate,Yes,7800000,25100000,18,766,6900000,7200000,16600000,10200000,1
1852,3,NotGraduate,Yes,1400000,3800000,16,451,3100000,1300000,4300000,1300000,0
1853,1,NotGraduate,Yes,3700000,10200000,4,447,300000,2000000,14500000,3200000,0
1854,3,NotGraduate,Yes,1000000,2500000,18,763,400000,1100000,2100000,1400000,1
1855,5,NotGraduate,No,900000,3100000,20,834,1000000,900000,2100000,1300000,1
1856,2,Graduate,No,5600000,19500000,8,429,6100000,2200000,21100000,7200000,0
1857,4,NotGraduate,No,3200000,10600000,16,693,7800000,4900000,10400000,1800000,1
1858,1,Graduate,No,2900000,11100000,20,478,4200000,2900000,8500000,3000000,0
1859,2,Graduate,Yes,300000,800000,10,752,600000,300000,1000000,400000,1
1860,0,Graduate,Yes,2400000,5900000,14,319,2000000,4200000,9500000,3300000,0
1861,3,Graduate,No,5000000,17600000,8,303,6300000,9600000,12800000,6900000,0
1862,3,NotGraduate,Yes,5000000,16700000,20,420,1100000,5000000,18700000,6900000,0
1863,2,NotGraduate,Yes,200000,600000,8,552,400000,200000,700000,200000,1
1864,3,NotGraduate,Yes,6000000,16000000,12,606,2600000,11600000,19300000,7800000,1
1865,2,NotGraduate,No,5600000,13700000,2,558,7500000,9300000,12100000,6700000,1
1866,1,NotGraduate,No,4500000,12400000,6,504,12000000,3200000,13100000,2200000,0
1867,5,NotGraduate,Yes,200000,300000,8,412,-100000,100000,500000,100000,0
1868,4,NotGraduate,Yes,6200000,18300000,4,900,16900000,3400000,15300000,6400000,1
1869,4,NotGraduate,Yes,9800000,23800000,8,634,12800000,9300000,37600000,6100000,1
1870,5,Graduate,Yes,3900000,9000000,8,340,4900000,6800000,9000000,5200000,0
1871,3,NotGraduate,Yes,8300000,20900000,4,615,4400000,200000,19000000,9600000,1
1872,2,Graduate,Yes,4900000,12200000,18,353,7000000,200000,14400000,3600000,0
1873,4,Graduate,Yes,6900000,16300000,8,606,5800000,900000,23700000,3600000,1
1874,2,NotGraduate,No,4500000,14500000,18,498,7900000,200000,13500000,4800000,0
1875,4,NotGraduate,No,7500000,21900000,2,585,6800000,12200000,27500000,8100000,1
1876,1,NotGraduate,Yes,2300000,6400000,8,578,3600000,1800000,7000000,3000000,1
1877,1,Graduate,No,7400000,15500000,2,693,3000000,12800000,21800000,9300000,1
1878,4,Graduate,No,4800000,14300000,6,795,5900000,0,11100000,2600000,1
1879,1,Graduate,No,2600000,9900000,6,594,2900000,4300000,6700000,2500000,1
1880,3,NotGraduate,Yes,2700000,10600000,8,840,500000,3000000,9000000,1900000,1
1881,3,NotGraduate,No,3700000,10900000,16,301,7800000,2300000,9600000,3400000,0
1882,4,Graduate,Yes,2600000,9400000,18,481,2700000,4400000,8600000,2400000,0
1883,5,NotGraduate,Yes,8800000,23100000,16,531,20800000,2600000,22100000,8000000,0
1884,2,NotGraduate,No,7500000,15400000,8,332,8300000,3100000,23700000,5400000,0
1885,0,Graduate,No,4700000,18500000,4,516,1000000,8400000,10400000,6100000,1
1886,2,NotGraduate,No,7100000,26600000,6,727,16500000,9800000,21100000,7900000,1
1887,3,NotGraduate,Yes,5500000,19300000,10,344,14400000,1300000,12400000,6600000,0
1888,2,Graduate,No,9500000,31500000,12,650,17600000,16600000,22200000,11400000,1
1889,3,Graduate,Yes,4200000,15400000,8,362,9900000,5300000,15500000,5600000,0
1890,5,Graduate,Yes,6900000,18600000,18,307,3500000,4800000,25300000,4200000,0
1891,5,Graduate,No,9900000,24600000,2,530,24200000,12800000,20400000,13000000,0
1892,5,Graduate,No,6700000,17700000,6,482,3200000,10400000,18500000,5700000,0
1893,0,NotGraduate,Yes,9300000,22200000,14,701,600000,10100000,35900000,5700000,1
1894,2,Graduate,No,5600000,17200000,16,586,13700000,2100000,14300000,4300000,1
1895,0,Graduate,Yes,8100000,17600000,16,384,15200000,13300000,31700000,10200000,0
1896,4,NotGraduate,No,6000000,18000000,18,882,6700000,2500000,12200000,7500000,1
1897,5,NotGraduate,Yes,4200000,11200000,2,758,5300000,6500000,9600000,3800000,1
1898,5,Graduate,No,1600000,4000000,18,529,300000,1200000,5300000,2000000,0
1899,3,Graduate,Yes,800000,1500000,2,589,1500000,1100000,1800000,400000,1
1900,1,Graduate,No,500000,1300000,6,670,1000000,500000,1400000,700000,1
1901,5,NotGraduate,Yes,4300000,14100000,12,532,12600000,5700000,12000000,4600000,0
1902,0,NotGraduate,No,4000000,12500000,18,868,11000000,800000,14400000,2300000,1
1903,2,NotGraduate,No,2900000,7300000,2,776,8300000,3000000,8500000,3400000,1
1904,5,Graduate,Yes,2300000,9100000,16,644,4000000,2600000,6600000,3100000,1
1905,0,Graduate,Yes,1800000,6000000,12,658,2900000,2300000,4500000,2400000,1
1906,1,Graduate,Yes,8700000,33900000,10,766,16300000,700000,19500000,9000000,1
1907,3,NotGraduate,No,7800000,21100000,12,717,1200000,10700000,19900000,6200000,1
1908,2,Graduate,No,3200000,6300000,10,339,300000,4900000,7300000,2700000,0
1909,0,NotGraduate,No,1600000,4500000,18,463,100000,2000000,4100000,1800000,0
1910,4,NotGraduate,No,2400000,7300000,4,540,2500000,300000,7800000,2200000,1
1911,1,Graduate,No,1800000,5900000,16,804,800000,2500000,5000000,1000000,1
1912,1,Graduate,No,7500000,16000000,10,541,16300000,4500000,22400000,5100000,0
1913,4,NotGraduate,Yes,6700000,18400000,10,371,1900000,1400000,15700000,4400000,0
1914,5,Graduate,No,5800000,13700000,6,369,10500000,2700000,12100000,3000000,0
1915,0,NotGraduate,No,500000,1800000,2,651,700000,0,1700000,200000,1
1916,0,Graduate,Yes,9400000,30700000,10,477,17400000,900000,27500000,6200000,0
1917,4,NotGraduate,No,1600000,6200000,18,554,3200000,800000,5500000,1100000,1
1918,0,Graduate,Yes,9300000,25000000,14,362,14900000,16100000,32300000,11000000,0
1919,5,Graduate,No,3700000,14000000,2,469,3800000,600000,8000000,2800000,1
1920,3,NotGraduate,No,900000,1900000,12,547,2400000,400000,3000000,400000,0
1921,4,NotGraduate,No,500000,1300000,6,809,200000,300000,900000,500000,1
1922,1,Graduate,Yes,7800000,16200000,2,335,4900000,7900000,28700000,6400000,0
1923,5,NotGraduate,Yes,5300000,13700000,18,708,7600000,900000,19200000,5900000,1
1924,0,Graduate,No,300000,700000,16,779,200000,0,1000000,400000,1
1925,0,Graduate,Yes,5000000,19900000,6,748,8300000,8500000,11300000,3000000,1
1926,0,Graduate,No,7900000,28600000,18,541,400000,3900000,22300000,6700000,0
1927,4,Graduate,No,5300000,15800000,2,527,3800000,5200000,19700000,3900000,0
1928,0,NotGraduate,Yes,5500000,15300000,4,859,4600000,9500000,21400000,2900000,1
1929,0,Graduate,No,1500000,5600000,18,604,2000000,2400000,4400000,1800000,1
1930,5,Graduate,No,6600000,20100000,18,348,6900000,2500000,22500000,7200000,0
1931,4,Graduate,Yes,6200000,16200000,20,734,8800000,4000000,14600000,4400000,1
1932,3,Graduate,No,6300000,17000000,16,388,11700000,2100000,16100000,3200000,0
1933,0,Graduate,Yes,3800000,8100000,20,831,6500000,1700000,7700000,2000000,1
1934,5,NotGraduate,No,500000,1500000,6,433,-100000,700000,1900000,700000,0
1935,2,Graduate,Yes,5000000,15900000,16,699,8800000,5900000,18100000,7200000,1
1936,0,NotGraduate,No,4500000,17100000,8,303,7400000,8200000,17400000,4200000,0
1937,4,NotGraduate,No,1000000,3800000,2,611,1700000,1800000,2500000,600000,1
1938,2,Graduate,No,1700000,3700000,20,558,4100000,1400000,5000000,2500000,1
1939,4,Graduate,Yes,1200000,4800000,2,752,2800000,900000,3000000,600000,1
1940,5,NotGraduate,Yes,8500000,25800000,14,786,13900000,11000000,32400000,11300000,1
1941,0,Graduate,No,8600000,29000000,18,481,21200000,2600000,27700000,5400000,0
1942,2,Graduate,No,400000,1300000,16,507,200000,200000,1500000,300000,0
1943,4,Graduate,No,8700000,19800000,14,715,13500000,13400000,32000000,8500000,1
1944,0,NotGraduate,No,1800000,5700000,20,392,3800000,2400000,3500000,1400000,0
1945,0,Graduate,Yes,4700000,17700000,16,887,1300000,4900000,13200000,6700000,1
1946,0,NotGraduate,No,7300000,21600000,2,479,17900000,12300000,15900000,7500000,0
1947,2,Graduate,No,8400000,32100000,20,328,16300000,4600000,19500000,8000000,0
1948,2,Graduate,Yes,4800000,12900000,8,740,9300000,900000,11000000,3700000,1
1949,2,Graduate,No,9200000,34200000,2,456,12200000,11300000,25800000,5700000,1
1950,1,NotGraduate,No,6200000,21100000,10,467,15600000,10500000,23500000,5300000,0
1951,0,Graduate,Yes,200000,700000,10,587,-100000,100000,500000,100000,0
1952,0,NotGraduate,Yes,2500000,6700000,16,569,4500000,3400000,6200000,1300000,1
1953,3,NotGraduate,Yes,8000000,24400000,14,399,19100000,5400000,20600000,11600000,0
1954,1,NotGraduate,No,4600000,15200000,4,593,13800000,3800000,11700000,3900000,1
1955,3,NotGraduate,Yes,4900000,12700000,8,409,2000000,2500000,19300000,4700000,0
1956,4,NotGraduate,No,9500000,21300000,18,353,22900000,2300000,21400000,11100000,0
1957,5,Graduate,Yes,4500000,11600000,20,306,4800000,1900000,11900000,5700000,0
1958,2,Graduate,Yes,5900000,14200000,12,499,9200000,11600000,20200000,4400000,0
1959,4,Graduate,No,4200000,14600000,6,324,6300000,5900000,11700000,3000000,0
1960,2,NotGraduate,Yes,3300000,11300000,6,647,5100000,6000000,12800000,4400000,1
1961,2,Graduate,Yes,4900000,12600000,2,767,1100000,7400000,13000000,3800000,1
1962,4,NotGraduate,No,5300000,10700000,12,821,15400000,10200000,17600000,2600000,1
1963,4,NotGraduate,No,7200000,17700000,6,338,9900000,9300000,27800000,7200000,0
1964,0,Graduate,No,8400000,24300000,4,785,11900000,10100000,26600000,8500000,1
1965,3,Graduate,No,3800000,11800000,4,694,0,500000,8300000,5100000,1
1966,0,NotGraduate,No,9900000,22300000,20,613,28400000,8900000,23600000,4900000,1
1967,4,Graduate,Yes,2900000,8300000,10,318,8700000,4100000,10900000,2100000,0
1968,3,NotGraduate,Yes,6000000,18700000,18,783,2800000,8500000,20300000,8800000,1
1969,2,NotGraduate,No,1700000,5300000,20,761,2500000,500000,3700000,1200000,1
1970,4,Graduate,Yes,5300000,12000000,10,329,15300000,9300000,17300000,6100000,0
1971,5,NotGraduate,Yes,7500000,15000000,14,661,12100000,5800000,29900000,4400000,1
1972,4,NotGraduate,No,400000,900000,18,339,700000,200000,800000,200000,0
1973,1,Graduate,Yes,8300000,17700000,10,673,23700000,5300000,28700000,4200000,1
1974,3,Graduate,No,4500000,16900000,18,748,8500000,7200000,15100000,6600000,1
1975,3,Graduate,No,4600000,10000000,4,702,6800000,1500000,16100000,4500000,1
1976,4,NotGraduate,No,4700000,10300000,12,710,7500000,7700000,16900000,6600000,1
1977,0,Graduate,Yes,900000,3500000,6,331,2400000,1400000,3500000,1100000,0
1978,1,NotGraduate,No,2400000,7600000,12,372,5700000,4400000,6600000,1400000,0
1979,0,NotGraduate,Yes,3900000,9600000,10,783,9900000,2100000,10900000,3900000,1
1980,0,Graduate,No,8300000,31400000,18,558,13300000,2900000,25900000,6300000,1
1981,4,Graduate,Yes,4700000,13000000,6,552,5600000,8300000,11900000,2400000,1
1982,4,NotGraduate,No,3900000,10600000,20,544,4100000,3100000,10900000,4900000,0
1983,2,NotGraduate,No,400000,1000000,6,425,800000,300000,800000,200000,0
1984,2,NotGraduate,Yes,1700000,5100000,18,321,2000000,2800000,5100000,1500000,0
1985,2,Graduate,Yes,6100000,15500000,8,758,8900000,4000000,13300000,7200000,1
1986,5,Graduate,Yes,7300000,19600000,10,373,10400000,4700000,19500000,10600000,0
1987,3,NotGraduate,Yes,300000,500000,6,876,300000,100000,1100000,300000,1
1988,2,NotGraduate,No,4300000,14500000,10,594,11400000,700000,14000000,5300000,1
1989,3,NotGraduate,No,7000000,18400000,18,837,2800000,7900000,15400000,5700000,1
1990,0,NotGraduate,Yes,4900000,16500000,4,600,11100000,2200000,12000000,6500000,1
1991,4,Graduate,No,6200000,12400000,20,547,14200000,10800000,17200000,8000000,0
1992,1,NotGraduate,No,4100000,15800000,12,431,9700000,7300000,15200000,5700000,0
1993,0,NotGraduate,Yes,7300000,22600000,12,851,3300000,3400000,24800000,5300000,1
1994,4,NotGraduate,Yes,9200000,28100000,12,760,23200000,9700000,22300000,12900000,1
1995,0,NotGraduate,No,800000,2400000,2,716,700000,1200000,3100000,400000,1
1996,4,NotGraduate,No,2900000,11200000,10,744,6600000,4000000,7300000,1600000,1
1997,3,NotGraduate,No,8100000,21600000,4,740,22400000,3700000,16900000,9900000,1
1998,0,Graduate,No,9300000,20300000,14,759,27000000,11600000,26500000,10900000,1
1999,4,Graduate,Yes,9200000,29400000,14,517,4900000,0,33500000,10100000,0
2000,3,NotGraduate,Yes,3100000,6300000,18,895,2300000,3400000,10500000,4200000,1
2001,3,NotGraduate,Yes,7000000,15400000,20,315,19900000,7600000,16400000,5900000,0
2002,4,NotGraduate,No,3900000,8800000,14,527,4600000,4900000,14900000,3100000,0
2003,3,Graduate,No,5500000,19800000,14,853,7300000,3000000,15500000,3100000,1
2004,0,Graduate,No,6600000,13700000,20,747,3600000,2400000,23900000,6000000,1
2005,2,NotGraduate,No,9900000,31600000,16,892,4200000,17500000,31400000,12700000,1
2006,4,Graduate,Yes,6600000,20500000,8,856,18800000,5400000,15100000,9400000,1
2007,3,Graduate,No,8600000,23600000,4,324,13800000,3800000,28500000,4300000,0
2008,5,Graduate,No,7900000,28600000,12,812,12100000,14400000,30000000,11700000,1
2009,5,Graduate,Yes,6800000,22600000,2,804,3500000,12500000,18200000,9900000,1
2010,4,Graduate,No,700000,1800000,8,874,1600000,1000000,1300000,300000,1
2011,2,NotGraduate,Yes,3800000,10000000,12,516,2400000,4200000,14200000,5100000,0
2012,5,Graduate,Yes,6900000,18300000,4,402,12600000,13100000,23200000,6100000,0
2013,1,Graduate,Yes,3700000,12400000,12,330,3400000,1000000,10400000,2800000,0
2014,1,Graduate,No,7900000,24000000,12,867,20500000,10000000,30700000,9400000,1
2015,4,Graduate,Yes,8800000,34200000,16,844,18700000,11000000,20700000,10700000,1
2016,5,NotGraduate,Yes,3300000,7800000,8,310,3000000,3900000,8300000,4200000,0
2017,4,NotGraduate,No,5800000,14200000,20,535,10200000,4000000,21100000,3400000,0
2018,1,Graduate,Yes,7400000,29500000,16,323,10000000,4400000,29400000,8100000,0
2019,1,Graduate,No,8200000,25600000,4,686,2000000,5900000,17300000,4400000,1
2020,0,NotGraduate,Yes,3300000,9600000,8,465,6100000,700000,9700000,2000000,0
2021,4,Graduate,Yes,5300000,10700000,12,547,1000000,10200000,11600000,5700000,0
2022,1,NotGraduate,No,5700000,19100000,12,649,9400000,10200000,16400000,4500000,1
2023,2,NotGraduate,No,9000000,31000000,14,670,21300000,5400000,31100000,12900000,1
2024,3,Graduate,No,5900000,14400000,10,408,2400000,5100000,23000000,3700000,0
2025,2,NotGraduate,No,5400000,11900000,6,303,15000000,9200000,15400000,6900000,0
2026,0,Graduate,No,9800000,34800000,14,497,3000000,2200000,23800000,9600000,0
2027,4,Graduate,Yes,9800000,34100000,14,740,6500000,16900000,27100000,5100000,1
2028,4,NotGraduate,Yes,3800000,8200000,4,309,10900000,3900000,10200000,3300000,0
2029,0,NotGraduate,No,9500000,24400000,14,769,14400000,2400000,30800000,14200000,1
2030,3,Graduate,Yes,2500000,7100000,6,420,3800000,3300000,8700000,3000000,0
2031,1,Graduate,No,1900000,6000000,20,540,1100000,1400000,4300000,1300000,0
2032,5,Graduate,Yes,4400000,10600000,20,806,9700000,3600000,10800000,2500000,1
2033,4,Graduate,Yes,1400000,2900000,6,723,3800000,0,4700000,1600000,1
2034,5,NotGraduate,Yes,3200000,11800000,16,565,8100000,2700000,9200000,1800000,1
2035,1,Graduate,Yes,3100000,9200000,16,374,2400000,3500000,7100000,3500000,0
2036,4,Graduate,No,4500000,9900000,10,509,11100000,3100000,12200000,2700000,0
2037,3,NotGraduate,Yes,9300000,23500000,16,728,3500000,9900000,27300000,9800000,1
2038,2,Graduate,No,6900000,18200000,20,396,15600000,4300000,22900000,5400000,0
2039,0,NotGraduate,Yes,3900000,8600000,2,667,4300000,6600000,13500000,2000000,1
2040,5,NotGraduate,No,3200000,7400000,12,583,9400000,5500000,10600000,3600000,1
2041,1,NotGraduate,Yes,5600000,21100000,10,459,9700000,1400000,13900000,8100000,0
2042,4,NotGraduate,Yes,3700000,11900000,18,635,6100000,6400000,11200000,4700000,1
2043,3,NotGraduate,No,8400000,27200000,12,604,21400000,8800000,23700000,4700000,1
2044,0,NotGraduate,Yes,4200000,8900000,14,796,3000000,1600000,13300000,4800000,1
2045,4,Graduate,No,3800000,8500000,10,416,6200000,4800000,14900000,4100000,0
2046,3,Graduate,No,3200000,8200000,8,311,4900000,5600000,10700000,1600000,0
2047,1,Graduate,No,9700000,33900000,10,833,24600000,16200000,28300000,6600000,1
2048,1,NotGraduate,Yes,4300000,9400000,6,543,7400000,5200000,14800000,4200000,0
2049,5,Graduate,Yes,8100000,20300000,18,751,1600000,7900000,31700000,7400000,1
2050,5,NotGraduate,Yes,9400000,23200000,14,885,16900000,1200000,34900000,4700000,1
2051,4,NotGraduate,Yes,8100000,19400000,6,346,7800000,9300000,29300000,4500000,0
2052,4,Graduate,No,6500000,14500000,4,588,10300000,9500000,22800000,6400000,1
2053,2,Graduate,No,9400000,23100000,4,488,20100000,3500000,28600000,10900000,0
2054,1,NotGraduate,Yes,2600000,6600000,20,765,2100000,200000,5200000,1300000,1
2055,3,NotGraduate,Yes,8000000,25600000,6,337,8800000,500000,18900000,9800000,0
2056,1,Graduate,No,4700000,9300000,8,515,1000000,4700000,14600000,5700000,0
2057,2,Graduate,Yes,7600000,22300000,12,555,2100000,13800000,17700000,7100000,1
2058,1,Graduate,Yes,6800000,27200000,2,702,4600000,2400000,27100000,6300000,1
2059,2,NotGraduate,Yes,6600000,17000000,2,457,100000,1800000,23300000,6700000,0
2060,2,Graduate,No,8200000,27200000,10,425,11400000,4900000,29300000,4500000,0
2061,1,Graduate,Yes,4400000,12300000,6,583,2400000,7900000,17200000,6600000,1
2062,1,NotGraduate,No,8300000,29200000,6,877,13700000,9900000,31500000,9500000,1
2063,0,Graduate,No,9200000,36500000,14,522,10500000,5300000,22400000,13200000,0
2064,5,NotGraduate,Yes,2700000,8700000,20,687,2600000,1200000,9000000,1300000,1
2065,0,Graduate,No,6100000,23600000,20,856,3300000,5200000,17700000,6400000,1
2066,4,NotGraduate,Yes,9100000,33000000,8,543,15700000,14400000,19500000,11200000,0
2067,5,NotGraduate,Yes,7600000,15400000,14,576,2300000,2800000,24500000,4700000,1
